Country,Origin,Year,Month,Value
Austria,Afghanistan,2015,August,1865
Austria,Afghanistan,2015,September,2287
Austria,Afghanistan,2015,October,3951
Austria,Afghanistan,2015,November,5482
Austria,Afghanistan,2015,December,3128
Austria,Morocco,2015,January,22
Austria,Morocco,2015,February,22
Austria,Morocco,2015,March,25
Austria,Morocco,2015,April,28
Austria,Morocco,2015,May,60
Austria,Morocco,2015,June,55
Austria,Morocco,2015,July,33
Austria,Morocco,2015,August,28
Austria,Morocco,2015,September,21
Austria,Morocco,2015,October,61
Austria,Morocco,2015,November,141
Austria,Morocco,2015,December,170
Austria,Nigeria,2015,January,49
Austria,Nigeria,2015,February,69
Austria,Nigeria,2015,March,66
Austria,Nigeria,2015,April,78
Austria,Nigeria,2015,May,99
Austria,Nigeria,2015,June,108
Austria,Nigeria,2015,July,100
Austria,Nigeria,2015,August,141
Austria,Nigeria,2015,September,166
Austria,Nigeria,2015,October,135
Austria,Nigeria,2015,November,122
Austria,Nigeria,2015,December,112
Austria,India,2015,January,22
Austria,India,2015,February,20
Austria,India,2015,March,17
Austria,India,2015,April,20
Austria,India,2015,May,33
Austria,India,2015,June,21
Austria,India,2015,July,44
Austria,India,2015,August,49
Austria,India,2015,September,47
Austria,India,2015,October,40
Austria,India,2015,November,31
Austria,India,2015,December,27
Austria,Iran (Islamic Rep. of),2015,January,99
Austria,Iran (Islamic Rep. of),2015,February,66
Austria,Iran (Islamic Rep. of),2015,March,83
Austria,Iran (Islamic Rep. of),2015,April,102
Austria,Iran (Islamic Rep. of),2015,May,97
Austria,Iran (Islamic Rep. of),2015,June,118
Austria,Iran (Islamic Rep. of),2015,July,210
Austria,Iran (Islamic Rep. of),2015,August,150
Austria,Iran (Islamic Rep. of),2015,September,319
Austria,Iran (Islamic Rep. of),2015,October,770
Austria,Iran (Islamic Rep. of),2015,November,756
Austria,Iran (Islamic Rep. of),2015,December,611
Belgium,Algeria,2015,January,5
Belgium,Algeria,2015,February,13
Belgium,Algeria,2015,March,7
Belgium,Algeria,2015,April,11
Belgium,Algeria,2015,May,10
Belgium,Algeria,2015,June,4
Belgium,Algeria,2015,July,4
Belgium,Algeria,2015,August,8
Belgium,Algeria,2015,September,5
Belgium,Algeria,2015,October,12
Belgium,Algeria,2015,November,4
Belgium,Algeria,2015,December,9
Belgium,Andorra,2015,January,2
Austria,Iraq,2015,January,289
Austria,Iraq,2015,February,200
Austria,Iraq,2015,March,310
Austria,Iraq,2015,April,480
Austria,Iraq,2015,May,1065
Austria,Iraq,2015,June,1247
Austria,Iraq,2015,July,1289
Austria,Iraq,2015,August,1273
Austria,Iraq,2015,September,2736
Austria,Iraq,2015,October,2148
Austria,Iraq,2015,November,1465
Austria,Iraq,2015,December,783
Austria,Ukraine,2015,December,33
Belgium,Angola,2015,January,6
Belgium,Angola,2015,February,10
Belgium,Angola,2015,March,8
Belgium,Angola,2015,April,6
Belgium,Angola,2015,May,2
Belgium,Angola,2015,June,5
Belgium,Angola,2015,July,3
Belgium,Angola,2015,August,3
Belgium,Angola,2015,September,3
Belgium,Angola,2015,October,4
Belgium,Angola,2015,November,1
Belgium,Angola,2015,December,6
Belgium,Egypt,2015,January,5
Belgium,Egypt,2015,February,5
Belgium,Egypt,2015,March,4
Belgium,Egypt,2015,April,3
Belgium,Egypt,2015,June,5
Belgium,Egypt,2015,July,4
Belgium,Egypt,2015,August,6
Belgium,Egypt,2015,September,4
Belgium,Egypt,2015,October,4
Belgium,Egypt,2015,December,6
Belgium,Argentina,2015,November,1
Austria,Syrian Arab Rep.,2015,January,889
Austria,Syrian Arab Rep.,2015,February,649
Austria,Syrian Arab Rep.,2015,March,832
Austria,Syrian Arab Rep.,2015,April,1007
Austria,Syrian Arab Rep.,2015,May,1816
Austria,Syrian Arab Rep.,2015,June,2415
Austria,Syrian Arab Rep.,2015,July,2305
Austria,Syrian Arab Rep.,2015,August,2681
Austria,Syrian Arab Rep.,2015,September,3667
Austria,Syrian Arab Rep.,2015,October,3729
Austria,Syrian Arab Rep.,2015,November,2805
Austria,Syrian Arab Rep.,2015,December,1519
Belgium,Afghanistan,2015,January,124
Belgium,Afghanistan,2015,February,87
Belgium,Afghanistan,2015,March,53
Belgium,Afghanistan,2015,April,79
Belgium,Afghanistan,2015,May,134
Belgium,Afghanistan,2015,June,255
Belgium,Afghanistan,2015,July,335
Belgium,Afghanistan,2015,August,436
Belgium,Afghanistan,2015,September,554
Belgium,Afghanistan,2015,October,1267
Belgium,Afghanistan,2015,November,2106
Belgium,Afghanistan,2015,December,2132
Belgium,Albania,2015,January,46
Belgium,Albania,2015,February,28
Belgium,Albania,2015,March,45
Belgium,Albania,2015,April,40
Belgium,Albania,2015,May,31
Belgium,Albania,2015,June,38
Belgium,Albania,2015,July,43
Belgium,Albania,2015,August,48
Belgium,Albania,2015,September,81
Belgium,Albania,2015,October,106
Belgium,Albania,2015,November,42
Belgium,Albania,2015,December,51
Belgium,Armenia,2015,January,5
Belgium,Armenia,2015,February,10
Belgium,Armenia,2015,March,14
Belgium,Armenia,2015,April,8
Belgium,Armenia,2015,May,7
Belgium,Armenia,2015,June,19
Belgium,Armenia,2015,July,12
Belgium,Armenia,2015,August,5
Belgium,Armenia,2015,September,8
Belgium,Armenia,2015,October,20
Belgium,Armenia,2015,November,5
Belgium,Armenia,2015,December,23
Austria,Somalia,2015,January,101
Austria,Somalia,2015,February,137
Austria,Somalia,2015,March,134
Austria,Somalia,2015,April,266
Austria,Somalia,2015,May,277
Austria,Somalia,2015,June,234
Austria,Somalia,2015,July,256
Austria,Somalia,2015,August,149
Austria,Somalia,2015,September,125
Austria,Somalia,2015,October,146
Austria,Somalia,2015,November,119
Austria,Somalia,2015,December,96
Austria,Stateless,2015,January,129
Austria,Stateless,2015,February,69
Austria,Stateless,2015,March,61
Austria,Stateless,2015,April,117
Austria,Stateless,2015,May,213
Austria,Stateless,2015,June,254
Austria,Stateless,2015,July,191
Austria,Stateless,2015,August,194
Austria,Stateless,2015,September,322
Austria,Stateless,2015,October,298
Austria,Stateless,2015,November,217
Austria,Stateless,2015,December,106
Belgium,Azerbaijan,2015,January,1
Belgium,Azerbaijan,2015,February,4
Belgium,Azerbaijan,2015,April,2
Belgium,Azerbaijan,2015,June,4
Belgium,Azerbaijan,2015,July,4
Belgium,Azerbaijan,2015,August,3
Belgium,Azerbaijan,2015,October,1
Belgium,Azerbaijan,2015,November,2
Belgium,Azerbaijan,2015,December,2
Austria,Pakistan,2015,January,70
Austria,Pakistan,2015,February,52
Austria,Pakistan,2015,March,83
Austria,Pakistan,2015,April,198
Austria,Pakistan,2015,May,325
Austria,Pakistan,2015,June,403
Austria,Pakistan,2015,July,536
Austria,Pakistan,2015,August,920
Austria,Pakistan,2015,September,112
Austria,Pakistan,2015,October,64
Austria,Pakistan,2015,November,64
Austria,Pakistan,2015,December,65
Belgium,Gabon,2015,May,1
Belgium,Gabon,2015,June,3
Belgium,Gabon,2015,August,2
Belgium,Gabon,2015,September,1
Belgium,Gabon,2015,October,1
Belgium,Gabon,2015,November,2
Austria,Ukraine,2015,January,58
Austria,Ukraine,2015,February,43
Austria,Ukraine,2015,March,51
Austria,Ukraine,2015,April,55
Austria,Ukraine,2015,May,43
Austria,Ukraine,2015,June,42
Austria,Ukraine,2015,July,34
Austria,Ukraine,2015,August,46
Austria,Ukraine,2015,September,36
Austria,Ukraine,2015,October,19
Austria,Ukraine,2015,November,21
Belgium,Gambia,2015,January,7
Belgium,Gambia,2015,February,6
Belgium,Gambia,2015,March,5
Belgium,Gambia,2015,April,7
Belgium,Gambia,2015,May,3
Belgium,Gambia,2015,June,3
Belgium,Gambia,2015,July,8
Belgium,Gambia,2015,August,3
Belgium,Gambia,2015,September,3
Belgium,Gambia,2015,October,5
Belgium,Gambia,2015,December,5
Belgium,Palestinian,2015,February,5
Belgium,Palestinian,2015,March,7
Belgium,Palestinian,2015,April,1
Belgium,Palestinian,2015,May,9
Belgium,Palestinian,2015,June,7
Belgium,Palestinian,2015,July,8
Belgium,Palestinian,2015,August,2
Belgium,Palestinian,2015,September,2
Belgium,Palestinian,2015,October,7
Belgium,Palestinian,2015,November,8
Belgium,Palestinian,2015,December,4
Belgium,United Kingdom of Great Britain and Northern Ireland,2015,October,1
Belgium,Georgia,2015,January,11
Belgium,Georgia,2015,February,16
Belgium,Georgia,2015,March,20
Belgium,Georgia,2015,April,18
Belgium,Georgia,2015,May,13
Belgium,Georgia,2015,June,30
Belgium,Georgia,2015,July,22
Belgium,Georgia,2015,August,8
Belgium,Georgia,2015,September,37
Belgium,Georgia,2015,October,18
Belgium,Georgia,2015,November,1
Belgium,Georgia,2015,December,6
Belgium,Germany,2015,February,1
Belgium,Germany,2015,June,1
Belgium,Germany,2015,December,3
Belgium,China,2015,January,9
Belgium,China,2015,February,9
Belgium,China,2015,March,12
Belgium,China,2015,April,8
Belgium,China,2015,May,7
Belgium,China,2015,June,7
Belgium,China,2015,July,8
Belgium,China,2015,August,19
Belgium,China,2015,September,9
Belgium,China,2015,October,10
Belgium,China,2015,November,11
Belgium,China,2015,December,21
Belgium,Chile,2015,February,2
Austria,Russian Federation,2015,January,128
Belgium,Denmark,2015,February,1
Austria,Russian Federation,2015,February,99
Austria,Russian Federation,2015,March,102
Austria,Russian Federation,2015,April,116
Austria,Russian Federation,2015,May,96
Austria,Russian Federation,2015,June,97
Austria,Russian Federation,2015,July,112
Austria,Russian Federation,2015,August,104
Austria,Russian Federation,2015,September,140
Austria,Russian Federation,2015,October,141
Austria,Russian Federation,2015,November,105
Austria,Russian Federation,2015,December,100
Belgium,Djibouti,2015,January,9
Belgium,Djibouti,2015,February,5
Belgium,Djibouti,2015,March,12
Belgium,Djibouti,2015,April,3
Belgium,Djibouti,2015,May,3
Belgium,Djibouti,2015,June,5
Belgium,Djibouti,2015,July,7
Belgium,Djibouti,2015,August,16
Belgium,Djibouti,2015,September,5
Belgium,Djibouti,2015,October,5
Belgium,Djibouti,2015,November,2
Belgium,Djibouti,2015,December,21
Belgium,Dominican Rep.,2015,February,2
Belgium,Dominican Rep.,2015,July,1
Belgium,Ecuador,2015,January,3
Belgium,Ecuador,2015,December,1
Belgium,Belarus,2015,January,2
Belgium,Belarus,2015,February,1
Belgium,Belarus,2015,April,1
Belgium,Belarus,2015,June,5
Belgium,Belarus,2015,July,1
Belgium,Belarus,2015,August,1
Belgium,Belarus,2015,October,1
Belgium,Belarus,2015,November,1
Belgium,Belarus,2015,December,1
Belgium,Ghana,2015,January,2
Belgium,Ghana,2015,March,1
Belgium,Ghana,2015,April,1
Belgium,Ghana,2015,May,2
Belgium,Ghana,2015,June,2
Belgium,Ghana,2015,July,2
Belgium,Ghana,2015,August,3
Belgium,Ghana,2015,September,3
Belgium,Ghana,2015,October,2
Belgium,Ghana,2015,November,1
Belgium,Ghana,2015,December,2
Belgium,Equatorial Guinea,2015,October,1
Belgium,Guinea-Bissau,2015,April,1
Belgium,Guinea-Bissau,2015,July,1
Belgium,Guinea-Bissau,2015,September,1
Belgium,Guinea-Bissau,2015,October,1
Belgium,Greece,2015,February,2
Belgium,Greece,2015,December,3
Belgium,Guatemala,2015,June,1
Belgium,Brazil,2015,January,1
Belgium,Brazil,2015,June,1
Belgium,Brazil,2015,October,1
Belgium,Brazil,2015,November,1
Belgium,Cameroon,2015,January,17
Belgium,Cameroon,2015,February,25
Belgium,Cameroon,2015,March,23
Belgium,Cameroon,2015,April,15
Belgium,Cameroon,2015,May,21
Belgium,Cameroon,2015,June,13
Belgium,Cameroon,2015,July,26
Belgium,Cameroon,2015,August,22
Belgium,Cameroon,2015,September,45
Belgium,Cameroon,2015,October,19
Belgium,Cameroon,2015,November,17
Belgium,Cameroon,2015,December,35
Belgium,Congo,2015,March,1
Belgium,Congo,2015,June,1
Belgium,Congo,2015,July,1
Belgium,Congo,2015,August,3
Belgium,Congo,2015,September,3
Belgium,Congo,2015,October,2
Belgium,Bosnia and Herzegovina,2015,January,6
Belgium,Bosnia and Herzegovina,2015,February,11
Belgium,Bosnia and Herzegovina,2015,March,3
Belgium,Bosnia and Herzegovina,2015,April,1
Belgium,Bosnia and Herzegovina,2015,May,3
Belgium,Bosnia and Herzegovina,2015,June,2
Belgium,Bosnia and Herzegovina,2015,July,1
Belgium,Bosnia and Herzegovina,2015,August,4
Belgium,Bosnia and Herzegovina,2015,October,1
Belgium,Bosnia and Herzegovina,2015,November,2
Belgium,Eritrea,2015,January,11
Belgium,Eritrea,2015,February,7
Belgium,Eritrea,2015,March,17
Belgium,Eritrea,2015,April,37
Belgium,Eritrea,2015,May,56
Belgium,Eritrea,2015,June,36
Belgium,Eritrea,2015,July,21
Belgium,Eritrea,2015,August,38
Belgium,Eritrea,2015,September,37
Belgium,Eritrea,2015,October,43
Belgium,Eritrea,2015,November,13
Belgium,Eritrea,2015,December,17
Belgium,Bulgaria,2015,April,1
Belgium,Bulgaria,2015,June,9
Belgium,Bulgaria,2015,December,4
Belgium,Cambodia,2015,December,1
Belgium,Mali,2015,January,5
Belgium,Mali,2015,February,1
Belgium,Mali,2015,March,4
Belgium,Mali,2015,April,5
Belgium,Mali,2015,May,2
Belgium,Mali,2015,June,3
Belgium,Mali,2015,July,3
Belgium,Mali,2015,August,4
Belgium,Mali,2015,September,4
Belgium,Mali,2015,October,4
Belgium,Malaysia,2015,December,1
Belgium,Malawi,2015,December,1
Belgium,Central African Rep.,2015,January,3
Belgium,Central African Rep.,2015,March,2
Belgium,Central African Rep.,2015,May,2
Belgium,Central African Rep.,2015,June,3
Belgium,Central African Rep.,2015,July,1
Belgium,Central African Rep.,2015,August,3
Belgium,Central African Rep.,2015,September,2
Belgium,Central African Rep.,2015,October,5
Belgium,Central African Rep.,2015,November,4
Belgium,Montenegro,2015,January,1
Belgium,Montenegro,2015,February,2
Belgium,Montenegro,2015,April,1
Belgium,Montenegro,2015,August,1
Belgium,Montenegro,2015,October,4
Belgium,Ethiopia,2015,January,3
Belgium,Ethiopia,2015,March,1
Belgium,Ethiopia,2015,April,1
Belgium,Ethiopia,2015,May,6
Belgium,Ethiopia,2015,June,12
Belgium,Ethiopia,2015,July,11
Belgium,Ethiopia,2015,August,11
Belgium,Ethiopia,2015,September,2
Belgium,Ethiopia,2015,October,4
Belgium,Ethiopia,2015,November,3
Belgium,Ethiopia,2015,December,7
Belgium,Fiji,2015,February,1
Belgium,France,2015,January,1
Belgium,France,2015,August,1
Belgium,Dem. Rep. of the Congo,2015,January,55
Belgium,Dem. Rep. of the Congo,2015,February,35
Belgium,Dem. Rep. of the Congo,2015,March,49
Belgium,Dem. Rep. of the Congo,2015,April,34
Belgium,Dem. Rep. of the Congo,2015,May,21
Belgium,Dem. Rep. of the Congo,2015,June,33
Belgium,Dem. Rep. of the Congo,2015,July,33
Belgium,Dem. Rep. of the Congo,2015,August,66
Belgium,Dem. Rep. of the Congo,2015,September,71
Belgium,Dem. Rep. of the Congo,2015,October,73
Belgium,Dem. Rep. of the Congo,2015,November,78
Belgium,Dem. Rep. of the Congo,2015,December,72
Belgium,Colombia,2015,January,1
Belgium,Colombia,2015,March,3
Belgium,Colombia,2015,October,1
Belgium,Chad,2015,January,1
Belgium,Chad,2015,April,1
Belgium,Chad,2015,May,1
Belgium,Chad,2015,June,1
Belgium,Chad,2015,August,1
Belgium,Chad,2015,October,5
Belgium,Chad,2015,December,1
Belgium,Costa Rica,2015,November,1
Belgium,Cuba,2015,July,1
Belgium,Cuba,2015,August,1
Belgium,Cuba,2015,September,2
Belgium,Cuba,2015,November,2
Belgium,Burundi,2015,January,9
Belgium,Burundi,2015,February,1
Belgium,Burundi,2015,March,7
Belgium,Burundi,2015,April,3
Belgium,Burundi,2015,May,12
Belgium,Burundi,2015,June,19
Belgium,Burundi,2015,July,54
Belgium,Burundi,2015,August,26
Belgium,Burundi,2015,September,39
Belgium,Burundi,2015,October,31
Belgium,Burundi,2015,November,27
Belgium,Burundi,2015,December,27
Belgium,Mongolia,2015,January,5
Belgium,Mongolia,2015,February,1
Belgium,Mongolia,2015,May,1
Belgium,Mongolia,2015,July,3
Belgium,Mongolia,2015,August,4
Belgium,Mongolia,2015,December,1
Belgium,Benin,2015,January,1
Belgium,Benin,2015,February,2
Belgium,Benin,2015,March,4
Belgium,Benin,2015,April,2
Belgium,Benin,2015,May,4
Belgium,Benin,2015,June,1
Belgium,Benin,2015,July,3
Belgium,Benin,2015,August,1
Belgium,Benin,2015,September,3
Belgium,Benin,2015,October,1
Belgium,Benin,2015,December,1
Belgium,Morocco,2015,January,10
Belgium,Morocco,2015,February,13
Belgium,Morocco,2015,March,8
Belgium,Morocco,2015,April,12
Belgium,Morocco,2015,May,10
Belgium,Morocco,2015,June,18
Belgium,Morocco,2015,July,19
Belgium,Morocco,2015,August,12
Belgium,Morocco,2015,September,17
Belgium,Morocco,2015,October,26
Belgium,Morocco,2015,November,24
Belgium,Mauritius,2015,February,1
Belgium,Mauritius,2015,April,1
Belgium,Sri Lanka,2015,January,9
